,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z
257,-0.0031711449501234945,0.029787525474469945,7.627385959763089e-05,-0.1118013025799486,0.027937153505165194,0.0035878723703471112,-0.009585125933966841,-0.042093241251348196,0.0003824814319182181
258,-0.004303871553850702,0.030067924240502197,0.00011283950931295639,-0.1118957953086136,0.02751073865466295,0.0035914481314938238,-0.009127322020270936,-0.04213627458932099,0.00036556057847180834
259,-0.00543703480512292,0.03034461793222687,0.00014900068426038082,-0.11198613085085908,0.027083893944731444,0.0035952749720611654,-0.00866539315812706,-0.04221305176967698,0.0003539951338715729
260,-0.006571590703580599,0.03061637309288301,0.000185643827497195,-0.11207126952006567,0.02665592435632699,0.003598616532954723,-0.008202891057155721,-0.04224334265431432,0.00033653333387631285
261,-0.00770647801290425,0.03088440040044249,0.00022187266905271397,-0.11215223939476648,0.02622846625598158,0.0036020897720721607,-0.007737678689416168,-0.042306127459662696,0.00032512000157399357
262,-0.00884267355132462,0.031147499534566636,0.00025858614538165625,-0.11222795751352635,0.02579922527526882,0.0036052002129865965,-0.007270584501062327,-0.04232426102577743,0.00030723048728706587
263,-0.009979094152553158,0.031406834712266685,0.00029487797336569255,-0.112299468730913,0.025371399970209586,0.003608311189439724,-0.006802144133260736,-0.04237254245178194,0.0002958578536185315
264,-0.011116737793125608,0.03166127038396338,0.00033165444696781066,-0.11236570093222488,0.024941181290620236,0.0036111913345223717,-0.006330586457662475,-0.042379073281174136,0.0002776599398504112
265,-0.012254499596430712,0.031911893633401744,0.0003680045978897706,-0.11242766310668066,0.02451322373626581,0.0036139338032216946,-0.005858957660511123,-0.04241239559497266,0.0002662126726616838
266,-0.013393397971035892,0.03215766316462276,0.00040483660648305,-0.11248434482485023,0.02408233027982204,0.003616582141143771,-0.005383085376190436,-0.042407832560133966,0.00024782788972788875
267,-0.01453230757913393,0.03239956082156814,0.00044124038624793194,-0.11253667058554852,0.023654465126923097,0.0036189523179886844,-0.004908294226746846,-0.04242580950144658,0.00023619062870734438
268,-0.01567226555039325,0.032636666083442956,0.00047812039092232084,-0.11258373778294185,0.023223207637417746,0.0036213650013750946,-0.004428273769487269,-0.04241060252180587,0.00021773883615702947
